1356507650060,-0.89588517,0.3249257,-0.30300653,-0.31184098,0.025901794,0.9497812,0.31645674,0.94538474,0.07812017
1356507650102,0.15369573,0.030132264,-0.9876587,-0.9360715,0.3245578,-0.13576606,0.31646138,0.9453858,0.07808912
1356507650142,0.15375057,0.029898882,-0.9876573,-0.9360452,0.32458183,-0.13589019,0.3165127,0.94538504,0.07789129
1356507650181,0.15387607,0.029154837,-0.98765993,-0.93597424,0.3246395,-0.1362404,0.31666136,0.94538844,0.077242434
1356507650222,0.15412894,0.027478904,-0.9876685,-0.93585455,0.32466045,-0.13701048,0.316892,0.9454315,0.075755835
1356507650262,0.15433815,0.025087118,-0.98769957,-0.9358072,0.32438174,-0.13799039,0.31693,0.9455936,0.073541164
1356507650302,0.1545496,0.021893531,-0.9877423,-0.93602157,0.32320434,-0.13929304,0.31619295,0.9460758,0.07044393
1356507650351,0.15456223,0.01778233,-0.9878229,-0.9368616,0.320091,-0.14082626,0.31368896,0.94721985,0.06613362
1356507650394,0.15354607,0.013704449,-0.9880465,-0.9383004,0.3155752,-0.14143825,0.30986467,0.94880164,0.061314225
1356507650432,0.15209731,0.009135097,-0.9883232,-0.94024396,0.30955365,-0.14183694,0.30464336,0.950838,0.055671513
1356507650472,0.15043706,0.003454417,-0.9886135,-0.942634,0.3019396,-0.14238527,0.29800966,0.95332074,0.048679173
1356507650511,0.14912656,-0.004563749,-0.98880756,-0.94540125,0.29240504,-0.14392984,0.28978917,0.9562837,0.039290786
1356507650553,0.14857292,-0.016019136,-0.9887718,-0.94831645,0.28119808,-0.14704987,0.28039637,0.95951605,0.026587188
1356507650592,0.14941183,-0.032515526,-0.98824024,-0.9509877,0.26893684,-0.1526283,0.27073702,0.9626088,0.009260476
1356507650631,0.15126991,-0.053641945,-0.9870359,-0.95298827,0.2572978,-0.1600351,0.26254675,0.9648421,-0.012198746
1356507650672,0.15432194,-0.08028406,-0.9847534,-0.95410675,0.24678537,-0.16963896,0.25664207,0.9657388,-0.03851515
1356507650711,0.15728587,-0.110920995,-0.98130417,-0.95473135,0.23697156,-0.1798127,0.25248623,0.9651638,-0.06862748
1356507650752,0.1588169,-0.14312088,-0.97687954,-0.95548165,0.22691664,-0.18858334,0.2486605,0.96334064,-0.10071123
1356507650793,0.15877287,-0.17664704,-0.9713841,-0.95674086,0.21541987,-0.19555378,0.24379951,0.9604114,-0.13480264
1356507650832,0.15596206,-0.20897514,-0.96540415,-0.9587179,0.20324375,-0.1988768,0.23777261,0.95656747,-0.16864985
1356507650872,0.15303525,-0.24280748,-0.95792735,-0.9610224,0.18928853,-0.201509,0.2302526,0.9514276,-0.20437557
1356507650912,0.15040131,-0.27790093,-0.94876266,-0.96339166,0.17424001,-0.20375672,0.22193661,0.9446753,-0.24152154
1356507650953,0.15115684,-0.31624183,-0.93655896,-0.9653219,0.15678465,-0.20873952,0.21285021,0.9356333,-0.2815761
1356507651003,0.15632172,-0.3560753,-0.92128927,-0.96655214,0.13686354,-0.21689907,0.2033233,0.9243802,-0.3227706
1356507651035,0.16734648,-0.39769927,-0.90212554,-0.9667957,0.11305487,-0.22918287,0.19313556,0.910524,-0.3655746
1356507651073,0.18200783,-0.43565008,-0.88152266,-0.9660046,0.088170335,-0.24302474,0.18359792,0.89578736,-0.4047923
1356507651112,0.19704178,-0.46701992,-0.86201334,-0.9643719,0.06598565,-0.25618878,0.17652574,0.88178134,-0.43737894
1356507651154,0.20879863,-0.488131,-0.8474263,-0.96220523,0.0523666,-0.2672432,0.17482659,0.871198,-0.4587481
1356507651192,0.21447003,-0.4968765,-0.8409021,-0.959972,0.051566362,-0.27530825,0.18015647,0.8662878,-0.46592808
1356507651233,0.21294989,-0.4925261,-0.8438426,-0.95813245,0.06391944,-0.2790996,0.19140175,0.8679472,-0.45829356
1356507651272,0.20420018,-0.47446144,-0.85626423,-0.95714486,0.08673242,-0.2763169,0.20536754,0.875993,-0.43641758
1356507651314,0.18893133,-0.44236824,-0.8767071,-0.9573742,0.11566912,-0.26467943,0.2184937,0.889343,-0.40165842
1356507651353,0.16863416,-0.39731112,-0.90205675,-0.9588225,0.14605145,-0.24357453,0.22852153,0.90598726,-0.3563215
1356507651393,0.14544332,-0.34233898,-0.9282512,-0.9611636,0.17352927,-0.21459782,0.23454398,0.92341304,-0.3038051
1356507651434,0.12131585,-0.28104678,-0.9519953,-0.96410716,0.1948358,-0.1803784,0.2361775,0.93970823,-0.24732256
1356507651473,0.099836126,-0.22096702,-0.97015786,-0.9670224,0.20805664,-0.14690122,0.23430812,0.95283043,-0.19290847
1356507651514,0.08187398,-0.16459513,-0.98295736,-0.9698125,0.21414784,-0.116637886,0.22969618,0.96283394,-0.14209324
1356507651553,0.069791675,-0.1160717,-0.99078584,-0.9721346,0.214903,-0.09365407,0.22379342,0.96971345,-0.09783888
1356507651595,0.063272715,-0.075644016,-0.9951254,-0.97429216,0.21134973,-0.07801375,0.21622074,0.97447896,-0.060326695
1356507651632,0.06381002,-0.044703156,-0.99696034,-0.9763205,0.20412216,-0.07164171,0.20670432,0.9779242,-0.030619562
