1356431189723,-0.13768625,-0.33123004,0.93345016,-0.2969817,-0.8852594,-0.3579353,0.9449044,-0.32650036,0.023518793
1356431189869,0.24306506,0.6414616,-0.7276306,0.22502163,0.69237643,0.68555087,0.9435489,-0.33036608,0.023949742
1356431189907,0.24358103,0.63535523,-0.7327974,0.22890086,0.6965513,0.68001527,0.94248223,-0.33337682,0.024233341
1356431189947,0.24433076,0.6306404,-0.73661065,0.23254755,0.69935936,0.67588323,0.9413948,-0.3364361,0.024221122
1356431189989,0.2443372,0.6250305,-0.7413745,0.23715372,0.70281315,0.6706801,0.94024324,-0.33969182,0.023495078
1356431190027,0.2425969,0.61717474,-0.7484932,0.24334858,0.70815986,0.6627903,0.9391103,-0.34293565,0.02160877
1356431190067,0.23847908,0.60657024,-0.7584195,0.25137284,0.7157821,0.65151185,0.93805087,-0.34601802,0.018223763
1356431190109,0.23203084,0.5934603,-0.7706922,0.26106054,0.7252532,0.6370676,0.9370214,-0.34901667,0.0133520365
1356431190147,0.2245479,0.5791151,-0.7837117,0.27156663,0.7351984,0.6210756,0.9358578,-0.35229117,0.007818878
1356431190187,0.21885684,0.5659858,-0.7948344,0.28149843,0.74332476,0.6068171,0.9342699,-0.3565507,0.0033575892
1356431190227,0.21823815,0.55694914,-0.80136114,0.28960156,0.747204,0.59817815,0.931935,-0.36262074,0.0017750859
1356431190268,0.22495052,0.55408907,-0.80148786,0.29500827,0.7452317,0.59799665,0.92863744,-0.37096524,0.004179418
1356431190307,0.2374394,0.5565125,-0.79618865,0.29728398,0.7386729,0.6049666,0.9247944,-0.380337,0.009947836
1356431190348,0.2548514,0.56354016,-0.78579473,0.29521048,0.72848904,0.6181865,0.9208157,-0.38952053,0.019293487
1356431190388,0.27634868,0.5740873,-0.7707498,0.28694487,0.716113,0.6362742,0.91722083,-0.39699626,0.033165455
1356431190428,0.30032206,0.5862502,-0.75240785,0.27192053,0.7034667,0.6566536,0.9142571,-0.40180272,0.05185312
1356431190467,0.32547995,0.5983054,-0.732184,0.25049376,0.6921209,0.67692053,0.91176516,-0.40373158,0.0753997
1356431190508,0.34924832,0.6077039,-0.71324724,0.22592708,0.68411016,0.69350576,0.90938586,-0.4033476,0.10162753
1356431190547,0.3699582,0.61291885,-0.6981843,0.20184796,0.6805259,0.70437336,0.90685624,-0.40151572,0.12804973
1356431190587,0.38718152,0.6135296,-0.6882383,0.18062101,0.68152356,0.7091557,0.9041386,-0.3988823,0.15305698
1356431190627,0.40131202,0.60983366,-0.6834117,0.16300346,0.6866696,0.7084594,0.90132046,-0.39571166,0.1761638
1356431190667,0.41314083,0.60249037,-0.6828763,0.14861739,0.69520426,0.7032808,0.8984584,-0.39204133,0.19767672
1356431190707,0.42350286,0.5921627,-0.6855572,0.13685715,0.70626515,0.6945932,0.8954974,-0.38798562,0.2180636
1356431190762,0.4355305,0.5810747,-0.68750656,0.123979256,0.7177491,0.68517536,0.89159536,-0.38365132,0.24056041
1356431190798,0.44823563,0.5660919,-0.6918271,0.11447981,0.73120415,0.67248404,0.88655466,-0.38063154,0.26294565
1356431190829,0.4621901,0.5528949,-0.6933163,0.10558812,0.74196106,0.66207623,0.88047224,-0.37921107,0.28454792
1356431190858,0.4787624,0.54433405,-0.6888302,0.09482643,0.7479429,0.6569545,0.8728084,-0.37984443,0.30646965
1356431190889,0.49753356,0.5401453,-0.67875135,0.08215882,0.7496117,0.65675884,0.8635452,-0.38252503,0.32857928
1356431190919,0.51644397,0.5390246,-0.6653857,0.06899525,0.74830955,0.65975183,0.85353696,-0.38663334,0.3492698
1356431190949,0.5324701,0.53890723,-0.6527286,0.058035776,0.7460794,0.66332304,0.844457,-0.39108133,0.36598903
1356431190989,0.5408583,0.53629017,-0.64797,0.055022925,0.7461625,0.6634863,0.839312,-0.39450532,0.37405995
1356431191029,0.53753954,0.52828026,-0.65724516,0.06423329,0.7515123,0.65658456,0.8407885,-0.39515716,0.3700344
1356431191069,0.52129954,0.51332396,-0.68172234,0.086264476,0.7630654,0.6405386,0.84900254,-0.39272094,0.35350403
1356431191109,0.4932199,0.49134704,-0.71785253,0.11749521,0.7800189,0.6146262,0.8619333,-0.3874901,0.32698992
1356431191138,0.46138892,0.46785653,-0.7538107,0.14726835,0.7974784,0.58509845,0.8748899,-0.3809704,0.29904723
1356431191169,0.42668927,0.44205335,-0.7890026,0.17449799,0.81577355,0.55142003,0.8874045,-0.37296438,0.27094442
1356431191199,0.39047438,0.41488013,-0.8218298,0.19762608,0.8341114,0.5149778,0.8991517,-0.36350065,0.24370801
1356431191239,0.3505797,0.3842523,-0.854075,0.21694928,0.853827,0.47319388,0.9110581,-0.35118312,0.21597117
1356431191269,0.31485215,0.3574444,-0.879262,0.22961108,0.8701767,0.4359717,0.92094886,-0.33915493,0.19190383
1356431191299,0.2853952,0.33550757,-0.8977663,0.23690061,0.88296235,0.4052846,0.92866987,-0.32834765,0.17251128
1356431191328,0.26345372,0.32008287,-0.91002154,0.24044701,0.8917861,0.383279,0.93422556,-0.31978825,0.1579814
1356431191359,0.24814987,0.31096777,-0.91745335,0.24262509,0.8969393,0.369639,0.93784577,-0.31432304,0.1471268
1356431191389,0.23661393,0.30607525,-0.9221344,0.24549201,0.89945686,0.3615398,0.9400785,-0.31192198,0.137685
1356431191429,0.22228989,0.29976594,-0.92775404,0.25128347,0.9017998,0.35158738,0.94204235,-0.31128356,0.12513477
1356431191459,0.20593679,0.29433313,-0.9332513,0.25526258,0.90451723,0.3415986,0.94468564,-0.30857185,0.111141145
1356431191489,0.18516147,0.28498527,-0.94047797,0.25649318,0.9098381,0.32619923,0.94864464,-0.30162573,0.09537017
1356431191519,0.16150129,0.27249667,-0.9485057,0.25400773,0.9172632,0.30677074,0.95362335,-0.29047167,0.07892293
1356431191549,0.13751972,0.25828892,-0.9562297,0.24782406,0.92572385,0.28568965,0.9589951,-0.27626467,0.06329507
1356431191579,0.1154041,0.24339283,-0.9630378,0.2387132,0.9343072,0.26473746,0.9642084,-0.26044163,0.049721777
1356431191619,0.09462887,0.22664234,-0.9693702,0.225326,0.943593,0.24261162,0.96967703,-0.24138239,0.03822273
1356431191649,0.0764994,0.20597163,-0.9755632,0.21203852,0.95268893,0.21776931,0.97426254,-0.22351618,0.029206216
1356431191689,0.0636408,0.18681113,-0.9803323,0.19746135,0.9605458,0.19585934,0.9782427,-0.20604238,0.024241924
1356431191768,0.06291857,0.16959392,-0.98350346,0.18255796,0.9668734,0.17840518,0.98117983,-0.19077139,0.02987355
1356431191769,0.07863498,0.15501888,-0.984777,0.17016973,0.9712505,0.16647774,0.98227227,-0.1806702,0.049994767
1356431191824,0.11979774,0.15224187,-0.981056,0.16141863,0.9720368,0.17055325,0.9795879,-0.17879261,0.09187311
1356431191848,0.18136406,0.15443382,-0.97121435,0.15609103,0.9705523,0.1834769,0.97094935,-0.18487397,0.15191758
1356431191888,0.24581328,0.15109386,-0.95746875,0.15420891,0.9691005,0.19251983,0.956972,-0.19497414,0.21491772
1356431191914,0.2940528,0.13525796,-0.94617033,0.15740871,0.96956587,0.18752223,0.9427383,-0.20407689,0.26381278
1356431191956,0.31766856,0.11029697,-0.94176495,0.16848536,0.9708402,0.17053433,0.93311274,-0.21284701,0.28982198
1356431191997,0.3153646,0.07765162,-0.94578826,0.18596703,0.972265,0.14183448,0.9305705,-0.22061501,0.29217732
1356431192038,0.29106972,0.043571807,-0.9557091,0.20408195,0.97314113,0.10652154,0.9346812,-0.22604817,0.2743597
1356431192077,0.25166118,0.014119133,-0.9677124,0.21699958,0.9736126,0.07063767,0.94317436,-0.22776994,0.24195665
1356431192117,0.20643994,-0.005546756,-0.9784435,0.2222752,0.9741056,0.04137525,0.9528779,-0.22602522,0.20232719
