1356877210074,0.0,0.0,0.0
1356877210096,0.06805637,-0.04083252,-0.19055784
1356877210135,0.108534634,-0.16311073,-0.27123356
1356877210176,0.107117556,-0.2297802,-0.3082716
1356877210217,0.10364933,0.0058555603,0.43595394
1356877210257,0.09760526,-0.21805573,-0.0960125
1356877210299,0.12953368,-0.24730301,-0.08186661
1356877210337,0.036261924,0.23106289,-0.09668328
1356877210377,0.022983052,-0.105641365,-0.059752136
1356877210417,-0.058829974,0.18371677,0.41051328
1356877210458,-0.30261207,0.15624142,0.45505565
1356877210497,-0.16089852,0.013910294,0.4934405
1356877210537,0.1508105,-0.10824394,0.5890606
1356877210580,0.033580177,-0.03185463,0.1800764
1356877210617,-0.025185548,-0.27084637,0.6433983
1356877210656,-0.05577037,-0.004392624,0.89040786
1356877210698,0.102899335,-0.19652176,0.7185264
1356877210737,0.10899375,0.23002815,0.032873318
1356877210777,0.029819407,0.4289751,0.2947551
1356877210817,0.1508509,0.28702736,-0.31552017
1356877210855,0.29504538,0.05732727,-0.27703512
1356877210898,0.17588498,0.3896141,-0.33038744
1356877210937,0.35184753,0.2900381,-0.86444265
1356877210977,0.5220928,0.15407562,-0.74414563
1356877211017,1.257016,0.12041378,0.16740596
1356877211057,1.3671875,0.16531372,0.026733309
1356877211112,0.88627046,-0.2249031,0.08941151
1356877211139,0.88410944,-0.3242302,0.11020851
1356877211178,1.0087311,-0.5365133,0.036772907
1356877211217,0.5014199,-0.62518406,0.108702935
1356877211257,0.21598089,-0.109838486,0.20288154
1356877211297,0.109506726,-0.2433281,0.34907317
1356877211337,-0.24144304,-0.11768341,0.29191366
1356877211377,-0.3633942,-0.2167511,0.22501196
1356877211418,-0.35812086,-0.16599274,0.042201236
1356877211456,-0.34580988,0.029371262,-0.075422965
1356877211497,-0.15197057,0.33892536,0.1626359
1356877211537,0.066672444,0.5146065,0.9364283
1356877211577,2.0959852,2.362855,-0.19296461
1356877211617,-0.3197862,2.8356419,-1.143902
1356877211657,-3.095244,0.9357996,-0.9325242
1356877211697,-2.8602276,-1.2765579,-0.62463963
1356877211737,-0.11745304,1.0586052,-0.83649176
1356877211777,0.32466197,1.7576742,-0.02542688
1356877211817,0.15706486,0.9377527,1.3122418
1356877211857,-0.7909477,-0.82091904,2.1098952
1356877211897,-0.7730023,-1.7965164,1.8629346
1356877211937,-0.28008312,-2.9269915,1.7821666
1356877211977,-0.2691942,-3.6419015,2.2851367
1356877212017,-0.22160861,-3.8995242,2.7954557
1356877212057,-0.09422934,-3.5025601,2.9234228
1356877212110,-0.15705425,-2.9094076,3.5352027
1356877212139,-0.12167762,-1.5771418,4.093005
1356877212179,0.32723445,-0.02359581,5.053637
1356877212217,0.41393113,-0.16276646,4.4790115
1356877212257,-1.1832614,3.6144352,2.8175516
1356877212297,1.8427187,6.40267,-0.61451197
1356877212337,-4.3152046,-4.377763,-3.9278438
1356877212377,1.5049964,1.9599495,-4.4659324
1356877212417,5.200435,2.2290115,-4.6258483
1356877212457,0.46391088,0.16481781,-4.2207136
1356877212497,-0.9283197,1.0311842,-3.6624322
1356877212537,0.65287167,1.2795925,-3.4371083
1356877212577,1.962554,-0.15936565,-3.5037866
1356877212617,1.4111726,0.04701805,-2.2971644
1356877212657,0.9279077,-0.12672043,-1.7211764
1356877212697,0.39459795,-0.2437706,-0.5264045
1356877212737,0.62050045,-0.45625496,0.2914878
1356877212777,1.4236457,-0.08858204,0.7290891
1356877212817,1.2427466,-0.0338192,1.1918757
1356877212857,-1.2570984,0.46041107,2.0989342
1356877212897,-0.33935928,1.1087179,1.0065068
1356877212937,2.1654286,3.501154,-1.2485808
1356877212977,-3.6520803,2.5745258,-0.92568207
1356877213017,-4.5318856,2.4570055,0.5248835
1356877213057,1.0846963,3.2263508,-0.7502545
1356877213109,0.75081086,1.4085569,-0.954767
1356877213138,-1.4326847,-1.9979658,0.4352864
1356877213178,-1.5759966,-2.8093977,1.9947766
1356877213217,0.13220114,-4.1220684,-0.031130373
1356877213257,-0.44801036,-4.6675615,1.233145
1356877213297,-1.1990833,-3.8626947,2.0453558
1356877213337,-1.3863103,-3.6748638,1.6957281
1356877213377,-0.9475157,-2.2820807,3.184835
1356877213417,-2.4572911,0.7575941,5.400835
1356877213457,-1.502251,0.8319378,3.9064574
1356877213497,-2.931518,2.9908562,2.0270662
1356877213537,0.83578324,3.0972748,1.4023459
1356877213577,-0.8836647,-4.2914886,-2.2110918
1356877213617,0.44362894,2.2508173,-3.5235817
1356877213657,2.8545413,1.4689159,-3.3326488
1356877213697,1.2780597,0.5951853,-3.09774
